Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,BRK.B,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
2021-02-23,122.82,14.1,225.14,159.73,264.4,42.7,102.39,232.95,245.53,103.06,133.88,193.24,205.28,546.15,46.16,341.52,324.83,42.28,114.0,141.99,239.48,60.5,89.11,31.82,26.75
2021-02-24,122.32,14.46,226.37,157.98,262.87,43.51,103.57,247.34,248.45,104.27,136.23,195.18,212.36,553.409973,47.54,357.99,323.46,41.57,114.12,143.89,232.96,60.68,91.14,32.59,26.389999
2021-02-25,118.07,13.27,221.01,152.86,253.3,41.37,100.2,227.41,243.69,101.1,134.38,194.51,206.87,546.7,46.75,345.56,317.0,41.18,113.16,144.04,228.73,61.25,90.0,32.19,23.959999
2021-02-26,118.33,13.68,224.28,154.65,256.21,42.52,100.49,225.17,240.51,101.37,130.82,195.54,205.55,538.849976,45.59,344.86,314.25,40.55,110.43,140.24,231.5,60.51,90.34,31.09,23.9
2021-03-01,124.7,13.8,228.68,157.31,263.46,44.3,102.87,239.48,249.21,103.59,133.78,197.04,209.65,550.64,47.29,353.68,314.98,41.0,111.11,141.0,234.44,62.06,90.9,32.06,24.809999
2021-03-02,122.1,13.37,225.72,154.73,257.59,43.47,102.61,228.81,249.22,103.31,133.34,194.82,208.82,547.82,47.01,353.6,311.83,40.6,110.76,140.73,233.25,62.52,90.43,31.83,24.48
2021-03-03,119.11,12.77,219.63,150.25,254.02,41.9,99.97,217.73,251.55,100.87,135.92,192.78,207.93,520.7,47.39,351.1,307.52,39.82,110.1,138.25,230.62,62.76,89.48,32.62,23.59
2021-03-04,117.23,12.34,218.82,148.88,256.23,40.14,101.09,207.15,245.48,101.97,133.83,191.38,204.69,511.29,49.23,340.62,302.89,39.8,109.2,135.47,224.86,61.54,88.59,32.86,24.73
2021-03-05,118.49,12.43,223.52,150.02,262.84,40.72,104.23,199.32,253.15,104.94,134.14,197.47,208.47,516.39,51.09,351.71,301.26,40.3,112.62,138.15,227.18,65.63,89.47,33.25,23.95
2021-03-08,113.55,11.56,219.46,147.6,253.92,38.12,99.78,187.67,257.61,100.74,135.92,197.58,213.18,493.329987,51.04,361.9,295.66,39.91,113.81,139.3,232.12,67.68,88.97,33.43,22.52
2021-03-09,118.16,12.49,225.63,153.14,264.29,40.14,101.41,224.53,259.02,102.16,134.96,196.7,213.26,506.44,50.25,366.96,302.64,40.22,112.8,139.56,237.43,68.13,89.54,32.7,24.26
2021-03-10,117.08,12.44,224.32,152.88,263.45,39.59,101.2,222.69,263.99,102.27,137.9,196.07,215.98,504.54,51.79,372.0,307.44,41.25,113.84,140.85,240.08,67.64,90.56,33.64,24.75
2021-03-11,119.01,12.96,228.86,155.68,272.39,41.05,104.4,233.2,260.91,105.25,137.17,195.84,218.87,523.059998,51.41,374.62,312.02,41.23,113.45,140.84,242.43,63.23,90.45,33.53,26.73
2021-03-12,118.11,12.83,227.53,154.47,266.94,40.82,101.89,231.24,260.02,102.62,138.8,198.58,217.14,518.02,51.96,372.99,314.38,41.86,114.55,141.24,246.26,62.99,90.74,34.16,26.92
2021-03-15,121.0,13.16,226.62,154.08,272.26,42.6,102.11,235.98,254.61,102.84,138.11,180.52,216.08,520.25,50.63,372.06,313.78,41.64,114.93,141.97,251.17,63.53,92.45,33.98,26.79
2021-03-16,122.54,13.26,229.42,154.59,277.76,43.27,103.57,225.63,251.5,104.14,136.45,182.18,217.46,524.03,49.56,372.67,310.69,41.63,115.27,142.81,254.36,62.7,92.94,33.89,25.61
2021-03-17,121.75,13.31,228.78,156.79,282.46,43.76,103.49,233.94,252.0,104.06,137.86,178.2,215.84,524.44,49.78,369.06,312.53,41.28,114.8,142.28,252.51,62.11,88.08,34.16,25.209999
2021-03-18,117.62,12.69,222.68,151.4,277.1,42.0,100.46,217.72,252.46,101.34,140.14,175.53,213.55,504.79,47.63,357.68,306.63,40.74,115.05,142.01,255.33,62.6,87.01,35.06,23.98
2021-03-19,117.09,12.82,222.32,153.75,288.53,43.26,100.74,218.29,250.99,101.68,137.9,175.88,200.24,512.179993,47.36,347.45,312.26,41.28,114.44,141.63,260.69,62.15,86.72,34.69,24.32
2021-03-22,120.41,13.16,227.76,155.54,291.94,43.34,100.93,223.33,250.36,101.46,134.2,177.35,201.3,523.109985,46.88,349.3,317.56,41.48,116.38,142.04,260.55,62.2,88.8,33.9,24.219999
2021-03-23,119.58,13.04,229.3,156.88,289.04,42.31,101.46,220.72,248.31,102.17,132.85,175.29,201.45,535.09,46.3,346.25,323.11,41.97,118.54,141.91,261.48,63.1,87.91,33.22,23.26
2021-03-24,117.19,12.61,227.25,154.35,280.6,41.69,101.02,210.09,249.63,101.77,133.89,171.94,201.37,520.809998,47.24,350.51,320.93,41.71,118.5,143.29,263.98,62.68,86.42,33.22,21.879999
2021-03-25,117.68,12.51,224.24,152.31,277.22,42.1,101.02,213.46,250.75,101.74,135.6,174.73,201.27,502.859985,47.1,349.26,328.81,42.0,119.33,143.34,267.98,64.37,87.1,33.9,22.58
2021-03-26,118.28,12.81,228.23,152.6,281.48,43.95,100.63,206.24,256.77,101.31,137.86,176.85,206.65,508.049988,48.39,356.84,334.2,42.35,121.09,145.96,273.95,65.89,88.86,34.82,22.58
2021-03-29,118.46,12.92,227.04,153.79,289.23,43.09,101.68,203.76,258.82,102.32,135.72,177.83,207.6,513.95,48.13,353.69,338.12,42.83,122.98,146.94,272.5,66.72,89.49,34.49,21.73
2021-03-30,117.0,12.84,223.77,152.76,286.43,41.59,101.71,211.87,258.19,102.3,137.32,177.03,205.08,513.39,47.53,349.1,332.05,42.54,121.09,146.03,274.86,66.17,89.54,35.1,22.04
2021-03-31,119.2,13.32,227.55,154.7,292.92,42.28,102.51,222.64,255.47,102.95,135.32,178.29,204.91,521.659973,46.81,347.01,334.64,42.57,121.07,145.45,275.25,65.82,90.74,34.83,23.29
2021-04-01,120.03,13.78,233.9,158.05,297.03,43.4,105.85,220.58,258.2,106.39,136.63,176.78,209.88,539.419983,48.12,354.07,336.97,42.5,120.04,144.1,277.51,67.35,90.99,35.55,23.07
2021-04-05,122.86,13.95,240.39,161.34,307.22,44.54,110.29,230.35,262.66,110.76,137.36,176.45,211.99,540.669983,47.37,358.96,342.56,43.69,121.98,144.63,284.4,69.56,89.0,35.83,23.44
2021-04-06,123.16,13.83,239.22,161.19,304.59,44.12,109.8,230.54,263.06,110.72,136.39,174.45,211.61,544.53,47.24,360.18,341.89,43.9,122.03,144.6,282.94,69.67,88.36,35.73,23.27
2021-04-07,124.81,14.11,241.19,163.97,311.38,43.99,111.28,223.66,263.62,111.96,138.53,174.0,212.21,546.98999,47.45,361.65,340.65,43.81,122.24,144.79,281.76,69.77,88.22,36.05,22.9
2021-04-08,127.21,14.28,244.42,164.96,311.31,44.27,111.85,227.93,263.51,112.74,138.7,174.27,213.59,554.58,46.95,368.58,342.94,43.78,122.7,144.23,283.53,70.91,88.97,35.74,23.41
2021-04-09,129.78,14.37,246.93,168.61,310.76,44.23,112.86,225.67,266.01,113.76,139.74,176.07,215.35,555.309998,46.84,370.87,344.83,43.8,121.91,142.7,287.86,71.2,90.17,36.0,24.04
2021-04-12,128.07,15.17,246.99,168.97,309.84,44.1,111.56,233.99,267.93,112.21,139.44,173.52,214.34,552.78,46.53,370.63,346.35,43.81,122.4,143.05,289.27,71.7,90.77,36.06,23.34
2021-04-13,131.18,15.64,249.48,170.0,308.07,44.22,112.05,254.11,267.1,112.83,137.78,174.2,213.9,553.72998,46.71,368.96,346.72,43.68,120.78,141.14,288.91,72.22,90.74,35.4,25.42
2021-04-14,128.84,15.24,246.68,166.65,301.17,43.52,111.43,244.08,267.53,112.21,135.2,174.64,214.83,540.02,48.06,369.15,344.79,43.66,121.22,141.53,288.57,72.36,89.88,35.9,23.7
2021-04-15,131.25,16.1,250.45,168.95,306.14,43.76,113.58,246.28,269.14,114.29,136.06,177.43,218.99,549.219971,47.78,377.12,350.13,43.92,122.69,141.94,291.02,73.75,90.72,34.88,23.15
2021-04-16,130.92,15.88,251.65,169.97,304.51,43.66,113.46,246.59,272.11,114.35,137.07,180.61,219.12,546.539978,47.51,376.81,351.96,44.06,122.7,143.58,295.84,74.37,91.58,35.24,22.469999
2021-04-19,131.58,15.33,249.72,168.6,300.59,42.12,113.81,238.21,270.28,114.58,136.49,180.98,218.52,554.44,47.36,372.89,350.85,43.78,122.12,143.98,294.73,74.18,92.18,35.26,21.94
2021-04-20,129.9,15.14,249.26,166.73,301.0,41.69,113.27,239.66,267.89,114.15,133.47,181.91,216.09,549.57,46.36,367.5,352.91,44.12,123.14,147.33,292.12,74.64,92.53,34.28,21.78
2021-04-21,130.28,15.32,251.49,168.1,299.83,41.92,113.24,248.04,272.21,114.13,134.6,182.23,220.13,508.899994,46.95,373.81,355.16,44.25,122.34,147.43,293.92,72.21,94.04,34.86,22.629999
2021-04-22,128.75,14.82,248.2,165.45,294.9,41.49,111.95,239.9,269.51,112.87,131.77,178.51,220.24,508.779999,46.34,374.07,352.47,43.77,121.12,146.18,289.87,70.53,93.4,34.53,22.86
2021-04-23,131.08,15.23,252.04,167.04,299.49,42.5,114.31,243.13,271.98,115.23,134.29,180.1,222.59,505.549988,46.59,377.68,354.39,43.84,120.5,146.48,292.06,70.62,94.53,35.27,23.41
2021-04-26,131.47,15.44,252.43,170.45,301.39,43.03,114.81,246.07,270.86,115.8,134.62,178.67,222.92,510.299988,46.69,378.08,349.87,43.22,118.09,145.24,288.54,70.18,94.54,35.48,24.11
2021-04-27,131.14,15.35,252.84,170.87,301.91,42.52,113.87,234.91,273.65,114.82,135.24,173.89,222.51,505.549988,47.3,379.64,351.47,43.37,118.02,144.41,289.08,70.86,94.58,35.9,23.879999
2021-04-28,130.35,15.24,245.68,172.93,305.42,41.87,117.25,231.47,272.95,118.45,136.11,172.31,225.93,506.519989,48.72,386.06,350.88,43.21,118.22,143.35,288.29,70.43,95.0,36.04,23.85
2021-04-29,130.26,15.29,243.71,173.57,327.71,42.52,118.92,225.67,277.6,120.92,138.76,173.88,229.23,509.0,49.42,379.52,355.39,43.76,119.22,145.32,293.37,71.47,94.11,37.01,23.37
2021-04-30,128.29,14.97,243.39,173.37,323.31,41.59,116.97,236.48,274.95,119.95,137.53,174.42,226.04,513.469971,47.99,372.8,354.01,43.85,120.03,144.01,291.86,71.39,94.63,36.49,23.04
2021-05-03,129.34,14.8,243.08,169.32,320.82,41.04,116.46,228.3,279.18,119.2,137.12,177.43,225.12,509.109985,49.32,370.2,360.89,44.54,121.46,146.21,297.81,72.84,97.33,36.51,22.299999
2021-05-04,124.76,14.32,239.15,165.59,316.62,40.53,114.65,224.53,280.26,117.16,139.02,179.61,224.56,503.179993,49.63,366.8,357.06,44.1,121.04,148.47,300.07,73.98,96.67,36.91,21.639999
2021-05-05,125.01,14.42,237.88,163.53,313.3,40.46,115.05,223.65,282.76,117.29,140.84,184.01,221.83,496.079987,51.12,360.19,354.4,44.06,120.07,147.86,299.42,74.6,98.26,37.26,21.15
2021-05-06,126.61,14.49,241.02,165.32,318.27,40.9,116.17,221.18,289.71,118.52,143.68,185.04,223.87,499.549988,51.61,366.38,364.16,44.38,121.58,148.45,304.41,75.11,98.52,37.82,20.09
2021-05-07,127.28,14.78,243.66,164.58,317.34,41.27,116.9,224.12,290.93,119.37,144.17,186.5,224.65,503.839996,52.35,366.3,365.65,44.11,121.59,149.12,305.91,75.74,98.24,37.97,19.75
2021-05-10,124.0,14.23,238.56,159.52,304.3,39.76,113.9,209.68,292.33,116.53,144.15,185.87,218.69,486.69,52.47,357.46,362.95,44.3,123.86,150.69,307.6,75.5,98.64,37.86,18.469999
2021-05-11,123.08,14.27,237.64,161.2,304.86,40.13,112.83,205.73,285.63,114.9,141.76,185.86,218.22,495.079987,50.8,358.7,359.81,43.9,123.25,149.46,298.17,73.18,97.51,37.42,20.209999
2021-05-12,120.01,13.73,230.67,157.6,300.9,38.51,109.36,196.63,282.91,111.43,140.78,184.38,213.53,484.98,51.07,347.97,354.12,42.77,121.94,148.86,285.85,72.3,97.57,37.07,18.889999
2021-05-13,122.16,13.63,234.56,158.07,303.59,39.26,110.79,190.56,286.9,112.57,144.4,186.86,216.85,486.66,50.45,351.29,361.09,43.49,123.9,150.41,293.44,73.61,98.96,37.67,18.37
2021-05-14,124.58,14.21,239.5,161.15,314.22,40.26,113.24,196.58,290.68,115.27,146.65,188.08,219.95,493.369995,51.7,355.09,365.74,43.89,124.16,150.64,291.83,74.31,98.81,38.13,20.08
2021-05-17,123.43,14.13,236.63,163.52,313.74,40.11,113.76,192.28,289.22,115.53,147.24,187.43,219.47,488.94,52.9,354.49,365.31,43.7,123.91,150.79,288.56,74.49,99.2,38.48,20.459999
2021-05-18,122.04,13.98,234.6,161.61,308.27,39.54,112.45,192.62,287.59,114.63,145.16,186.56,218.62,486.279999,51.41,354.27,364.21,44.65,122.64,150.85,285.62,74.13,99.48,37.95,21.24
2021-05-19,121.89,14.03,235.19,161.59,311.88,40.27,112.9,187.82,286.22,114.9,144.05,188.37,217.67,487.7,50.17,352.23,361.22,44.65,122.9,150.52,283.55,74.17,98.32,37.78,20.67
2021-05-20,124.45,14.58,238.44,162.38,316.87,41.49,114.66,195.59,286.73,117.25,143.8,191.26,219.47,501.67,50.05,358.79,364.95,44.81,124.16,151.4,284.86,74.15,99.39,37.69,20.61
2021-05-21,122.61,14.96,237.17,160.15,314.5,41.14,114.02,193.63,287.74,116.71,145.44,191.6,219.79,497.89,50.12,358.69,362.22,44.6,124.16,151.3,284.74,74.45,98.55,38.17,20.75
2021-05-24,124.24,15.58,242.6,162.25,322.86,41.87,117.35,202.15,289.73,119.77,146.23,192.69,222.26,502.899994,50.71,363.35,364.82,44.6,124.12,151.88,283.9,74.78,98.37,38.38,21.219999
2021-05-25,124.05,15.61,243.5,162.95,326.0,41.9,117.44,201.56,287.2,119.89,144.72,190.96,221.97,501.339996,49.56,358.32,366.66,44.78,124.54,151.46,285.62,74.26,97.23,37.82,21.48
2021-05-26,124.0,15.66,243.28,163.26,325.87,41.99,118.31,206.38,287.33,121.11,144.7,192.66,220.08,502.359985,50.14,353.86,366.89,44.73,124.26,150.56,286.15,74.66,97.35,37.85,22.12
2021-05-27,122.46,15.45,241.17,161.51,330.93,42.64,117.43,210.28,289.3,119.57,146.95,190.94,219.87,503.859985,49.82,353.22,368.67,44.58,121.44,150.33,287.44,74.4,95.33,38.31,22.7
2021-05-28,121.81,16.21,241.53,161.15,326.94,43.06,117.14,208.41,289.44,120.02,146.85,191.46,220.3,502.809998,49.65,351.84,359.89,44.68,121.32,150.72,287.57,74.17,96.07,38.16,22.95
2021-06-01,121.48,16.23,239.33,160.93,327.33,42.7,118.35,207.97,289.84,120.92,148.47,190.2,219.65,499.079987,51.43,351.07,359.85,44.57,119.55,147.41,285.23,74.95,95.23,38.64,23.059999
2021-06-02,122.25,16.74,239.23,161.7,327.35,43.19,117.82,201.71,290.02,120.5,148.48,190.88,222.59,499.23999,51.84,357.96,362.1,44.47,120.07,148.0,283.93,75.61,94.55,38.66,24.45
2021-06-03,120.76,16.93,237.69,159.35,324.26,42.38,116.68,190.95,291.97,119.67,148.58,194.3,221.09,489.429993,52.04,353.05,365.22,44.55,122.22,147.86,282.3,76.39,95.23,39.1,23.629999
2021-06-04,123.06,17.54,242.6,160.31,328.55,43.31,118.97,199.68,292.52,122.02,148.82,193.65,223.05,494.73999,52.27,357.15,368.69,44.63,122.31,147.8,281.92,78.08,95.36,39.12,24.03
2021-06-07,123.07,17.58,245.53,159.9,334.74,42.29,119.4,201.71,289.46,122.73,148.12,213.3,224.2,494.66,51.93,355.25,361.92,44.33,122.73,146.79,280.97,79.07,95.91,38.98,24.459999
2021-06-08,123.89,17.42,244.33,163.21,331.86,42.26,119.21,201.2,289.19,123.56,147.53,211.55,224.9,492.39,52.85,356.4,361.25,43.99,121.31,145.5,281.82,79.7,95.34,38.77,24.379999
2021-06-09,124.27,17.32,245.31,164.06,328.45,42.3,119.68,199.59,288.58,123.99,145.69,216.63,225.16,485.809998,53.29,354.52,361.5,43.76,121.27,147.46,278.59,79.62,96.75,38.26,24.17
2021-06-10,123.27,17.39,248.84,167.48,330.65,42.73,121.03,203.37,284.91,125.49,143.42,223.86,226.75,487.269989,53.38,355.47,364.4,44.01,122.17,148.79,279.47,77.53,98.65,37.69,24.139999
2021-06-11,124.49,17.79,249.47,167.34,329.45,42.92,120.79,203.3,286.82,125.11,143.32,214.8,227.72,488.769989,52.89,356.64,363.28,44.28,121.33,146.9,281.7,78.09,97.96,37.84,24.67
2021-06-14,127.55,17.98,251.41,169.19,334.93,43.38,121.72,205.9,283.53,125.76,140.89,216.73,226.87,499.89,52.8,357.63,365.12,44.22,121.38,147.26,280.39,77.83,97.94,37.39,25.0
2021-06-15,126.72,17.75,249.93,169.16,334.91,42.92,120.7,199.79,283.94,125.44,138.75,214.26,225.81,491.899994,54.72,359.2,365.26,44.05,121.14,146.48,277.78,76.9,98.3,37.42,24.41
2021-06-16,127.22,17.77,248.98,170.76,329.27,42.47,120.05,201.62,283.11,125.11,139.73,211.61,222.53,492.41,54.53,355.0,360.98,43.15,119.46,146.43,274.46,72.61,98.05,37.63,24.799999
2021-06-17,128.83,18.62,252.38,174.46,334.67,42.96,121.02,205.53,278.69,125.78,135.69,213.0,225.0,498.339996,52.73,358.39,366.06,43.33,120.55,147.13,274.77,73.06,97.52,35.98,25.45
2021-06-18,127.53,18.6,250.96,174.35,327.86,42.26,119.39,207.77,274.04,124.98,132.26,209.49,223.31,500.769989,51.38,358.51,362.38,42.53,118.78,144.25,274.3,71.81,96.0,35.06,25.37
2021-06-21,129.32,18.39,254.06,172.7,330.48,42.69,121.09,206.94,277.1,125.87,134.5,213.44,227.1,497.0,53.24,364.04,368.01,42.91,119.72,145.9,278.83,73.47,97.37,35.94,25.42
2021-06-22,130.97,18.85,256.84,175.27,337.18,42.69,121.6,207.9,276.92,126.41,134.31,212.26,228.66,508.82,54.26,368.87,373.13,43.11,119.76,145.71,283.46,74.12,97.35,36.13,25.4
2021-06-23,130.69,19.02,256.62,175.19,338.73,42.89,121.4,218.86,274.66,125.87,135.12,208.1,227.45,512.73999,54.66,366.05,372.93,42.77,119.59,144.82,282.52,73.57,96.75,36.34,26.27
2021-06-24,130.41,19.16,257.99,172.45,341.31,43.2,121.77,226.61,275.49,126.69,136.36,223.32,228.96,518.059998,54.89,365.66,373.02,43.07,119.67,145.48,282.67,73.23,97.38,36.91,26.53
2021-06-25,130.12,18.99,256.37,170.07,339.51,42.47,121.78,223.96,278.38,126.41,137.74,220.68,230.01,527.07,55.0,370.41,375.34,43.58,121.38,146.23,284.29,73.91,95.89,37.63,26.78
2021-06-28,131.75,19.94,259.95,172.19,353.7,43.45,121.81,229.57,276.61,126.23,137.99,218.76,226.88,533.03,53.6,358.77,377.28,43.45,121.74,146.06,284.88,73.95,95.9,37.57,27.379999
2021-06-29,133.26,19.98,262.54,172.41,349.97,43.85,121.54,226.92,276.21,125.43,137.82,219.86,228.68,533.5,53.27,359.08,379.42,43.2,120.92,146.07,288.47,73.57,95.31,36.97,26.629999
2021-06-30,133.88,19.96,262.06,172.01,345.81,43.82,121.36,226.57,277.92,124.74,139.07,220.01,226.62,528.21,53.66,356.24,376.45,44.37,121.39,146.7,289.06,73.33,95.6,37.27,26.36
2021-07-01,134.18,20.17,262.74,171.65,352.46,43.15,121.71,225.97,280.17,125.78,140.45,221.55,227.91,533.539978,53.81,361.72,375.36,43.83,121.67,147.79,291.46,74.93,96.97,37.55,24.719999
2021-07-02,136.81,20.44,268.59,175.55,352.76,43.03,124.51,226.3,279.12,128.12,140.32,224.26,231.28,533.97998,53.74,365.94,379.56,44.08,122.27,150.48,292.51,77.07,97.74,37.2,24.44
2021-07-06,138.83,20.65,268.6,183.79,350.86,43.49,125.44,219.86,277.32,129.17,137.96,225.66,232.22,541.64,52.21,367.0,379.48,44.03,122.34,149.58,289.4,78.26,98.22,36.22,24.68
2021-07-07,141.32,20.33,270.79,184.83,348.58,43.15,125.72,214.88,279.24,129.47,138.12,226.05,232.61,535.96,51.39,364.85,385.02,43.95,123.26,150.86,293.22,81.1,99.09,35.94,22.889999
2021-07-08,140.02,19.86,268.37,186.57,343.76,43.24,124.3,217.6,274.1,128.58,135.74,227.29,229.32,530.76,51.16,361.64,387.37,43.92,123.24,150.57,288.74,80.63,98.75,35.06,23.08
2021-07-09,141.85,20.01,268.87,185.97,348.51,44.13,124.77,218.98,280.49,128.97,140.08,225.25,231.13,535.97998,52.09,364.33,392.34,44.14,123.28,151.16,291.96,82.67,98.94,36.2,23.29
2021-07-12,141.25,20.47,268.27,185.93,351.23,44.64,126.22,228.57,280.11,129.95,142.09,226.23,230.54,537.309998,52.04,366.89,388.06,44.06,123.38,150.92,291.64,82.03,99.83,36.73,22.95
2021-07-13,142.36,20.21,271.81,183.87,350.17,44.48,126.58,222.85,279.21,130.38,139.97,225.55,234.89,540.679993,51.79,374.85,387.28,44.23,123.23,150.74,287.39,82.02,100.07,36.03,22.45
2021-07-14,145.8,19.8,273.29,184.08,345.73,44.26,127.47,217.79,278.31,131.46,139.5,226.56,238.41,547.95,50.64,381.77,390.03,44.53,124.14,151.76,289.36,83.47,100.71,35.13,21.559999
2021-07-15,145.14,18.93,271.86,181.56,342.58,43.86,126.25,216.87,279.72,130.66,139.8,221.88,240.9,542.95,50.15,381.22,391.81,44.57,125.2,149.94,292.52,81.54,100.56,35.1,21.469999
2021-07-16,143.1,18.12,271.59,178.68,339.3,43.02,126.21,214.74,277.9,131.24,136.61,222.83,240.48,530.309998,48.76,378.18,390.43,44.54,126.41,149.7,291.46,82.72,100.83,34.28,21.37
2021-07-19,139.25,18.74,267.97,177.48,335.11,42.8,123.84,215.41,272.66,128.65,132.17,224.44,233.01,532.28,47.08,357.01,394.03,44.43,126.35,148.61,289.04,82.24,99.05,33.39,21.54
2021-07-20,142.86,18.57,270.2,178.66,339.8,43.06,125.46,220.17,276.89,130.49,134.63,225.28,235.23,531.049988,47.6,365.74,396.02,44.63,125.68,150.01,294.92,83.83,99.59,34.07,22.18
2021-07-21,142.13,19.37,272.22,179.26,344.34,44.02,126.79,218.43,279.88,131.98,137.47,227.46,236.16,513.63,49.13,371.28,394.85,44.41,125.23,150.93,295.83,84.8,100.4,34.77,22.52
2021-07-22,143.5,19.55,276.8,181.9,349.27,43.77,127.66,216.42,277.7,132.71,135.73,228.61,236.62,511.769989,48.58,373.33,397.26,44.45,124.75,151.37,296.1,85.74,100.87,34.32,22.07
2021-07-23,145.22,19.52,280.22,182.83,367.77,44.4,132.22,214.46,278.49,137.18,135.47,234.03,241.35,515.409973,48.52,384.18,402.86,44.81,126.56,152.98,301.7,82.91,101.43,34.08,21.809999
2021-07-26,145.64,19.25,279.62,184.99,370.43,44.31,133.24,219.21,278.8,138.99,136.38,233.13,242.54,516.48999,49.75,383.73,402.67,44.87,127.0,153.05,300.2,83.07,101.08,34.47,22.129999
2021-07-27,143.47,19.17,277.19,181.32,365.8,43.69,131.11,214.93,280.78,136.16,136.2,233.49,243.2,518.909973,49.19,381.26,403.72,44.88,127.52,153.76,296.65,83.01,101.23,34.34,21.68
2021-07-28,141.72,19.46,276.88,181.52,371.24,43.9,135.28,215.66,278.1,135.74,136.42,236.29,239.34,519.299988,49.53,374.58,401.71,44.69,125.62,153.33,295.07,82.43,101.74,34.47,22.559999
2021-07-29,142.36,19.62,277.15,180.0,356.36,44.49,134.97,225.78,279.76,135.9,137.59,235.16,240.29,514.25,50.13,379.83,405.38,44.75,126.28,153.33,296.8,82.85,102.01,34.97,22.18
2021-07-30,142.58,19.46,275.61,166.38,354.36,44.61,133.92,229.07,278.29,134.59,136.49,233.41,238.8,517.57,48.97,377.03,409.61,44.85,128.77,153.35,297.49,82.39,99.8,34.68,21.709999
2021-08-02,142.25,19.71,275.52,166.57,350.03,44.54,134.05,236.56,278.14,135.36,135.95,236.38,232.4,515.15,48.98,366.59,408.85,44.74,128.45,153.41,296.61,82.82,99.07,34.32,22.1
2021-08-03,144.05,19.77,277.75,168.31,349.32,44.73,134.82,236.58,281.8,135.64,137.49,245.38,229.79,510.82,49.51,359.11,414.71,45.25,130.32,155.3,300.89,84.85,99.76,34.85,22.24
2021-08-04,143.65,20.23,277.16,167.74,356.96,44.83,134.32,236.97,278.78,135.4,136.01,251.59,229.38,517.349976,48.35,359.51,414.68,44.94,128.95,154.38,299.41,85.14,98.76,34.6,22.299999
2021-08-05,143.75,20.59,280.07,168.8,360.99,44.82,135.44,238.21,280.21,136.3,137.73,253.24,232.81,524.89,48.66,363.35,422.45,45.77,129.01,154.67,301.95,84.55,98.79,35.28,22.52
2021-08-06,143.07,20.32,280.01,167.25,361.53,44.61,134.93,233.03,285.63,136.4,141.64,252.52,233.97,520.549988,49.22,365.88,419.06,45.69,128.02,154.16,298.99,84.64,98.22,36.3,21.82
2021-08-09,143.02,20.25,278.92,167.09,359.64,44.54,136.1,237.92,287.23,137.36,141.48,256.09,232.61,519.969971,48.66,362.12,419.86,45.8,128.72,154.69,298.01,85.0,97.88,36.77,22.93
2021-08-10,142.54,19.89,277.09,166.03,359.16,44.32,135.99,236.66,288.94,137.46,143.22,258.28,230.74,515.84,49.49,359.34,422.3,46.78,128.8,154.74,300.47,84.75,98.53,37.45,22.92
2021-08-11,142.79,19.66,277.58,164.61,358.0,44.44,135.47,235.94,291.28,137.05,144.93,253.16,227.82,512.4,49.64,355.83,423.51,47.19,129.12,154.77,305.48,84.74,97.59,37.92,22.35
2021-08-12,145.76,19.86,280.35,165.18,360.67,44.51,136.38,240.75,290.24,137.75,145.5,253.37,224.96,510.72,49.52,353.62,424.52,47.07,129.42,156.02,302.77,84.91,99.24,38.11,24.889999
2021-08-13,145.97,20.15,283.29,164.7,361.2,44.68,136.91,239.06,287.89,137.77,143.87,254.08,225.79,515.919983,49.02,354.37,426.86,47.22,130.04,156.95,300.33,85.45,99.96,37.63,24.9
2021-08-16,147.94,19.91,284.98,164.95,364.56,44.85,137.48,228.72,289.45,138.27,142.92,259.59,228.42,517.919983,48.31,355.16,431.67,47.6,130.95,158.37,303.71,85.87,101.61,37.33,24.5
2021-08-17,147.03,19.42,283.51,162.1,356.49,43.99,135.85,221.9,289.1,136.66,141.2,262.25,227.62,518.909973,47.98,354.84,431.17,47.59,131.16,159.82,290.75,85.99,102.69,37.15,23.969999
2021-08-18,143.28,19.0,281.78,160.06,353.51,43.1,134.64,229.66,286.36,135.93,139.91,258.22,224.8,521.869995,46.97,352.61,425.33,47.08,129.73,157.79,291.47,84.09,100.65,36.88,25.28
2021-08-19,143.62,19.76,287.63,159.39,353.18,43.51,134.87,224.49,285.13,136.27,138.74,260.03,224.74,543.71,45.54,349.06,433.0,47.4,131.26,159.02,292.69,83.87,101.2,36.33,24.16
2021-08-20,145.07,20.77,294.99,160.0,357.41,43.67,136.61,226.75,285.27,137.79,139.14,260.52,224.54,546.88,45.54,346.79,437.51,47.82,131.35,159.79,298.44,84.09,101.97,36.5,24.01
