Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
11/7/2023,180.06,45.93,355.76,142.71,317.08,87.91,130.19,222.18,131.78,138.41,591.4,241.16,434.61,97.17,384.93,553.22,53.96,144.15,142.73,282.25,106.8,133.47,26.91,18.8
11/8/2023,181.12,46.55,358.4,142.08,318.04,89.21,131.05,222.11,132.64,139.09,610.33,240.83,436.65,95.97,385.75,549.46,53.52,143.6,142.21,283.35,110.07,133.35,26.66,18.49
11/9/2023,180.64,46.92,355.92,140.6,318.8,89.24,129.46,209.98,131.08,138.67,582.92,238.59,435.15,96,384.03,545.48,53.39,143.92,139.44,275.64,109.92,129.6,26.31,18.27
11/10/2023,184.84,48.31,364.78,143.56,326.98,93.75,131.8,214.65,133.44,140.73,589.21,242.15,447.24,96.74,390.39,558.89,54.13,144.94,139.28,279.2,110.8,130.12,26.46,19.67
11/13/2023,183.25,48.59,361.83,142.59,327.39,92.72,131.3,223.71,133.02,140.11,604,241.58,444.62,97.75,390.36,559.96,54.62,145.94,139.64,275.83,111.85,130.16,26.47,19.71
11/14/2023,185.87,49.63,365.37,145.8,334.48,95.27,132.82,237.41,134.8,142.66,603.25,243.82,448.65,98.13,393.62,572.14,54.61,145.62,139.67,290.73,113.76,129.62,27.93,19.94
11/15/2023,186.43,48.86,365.52,143.2,330.89,95.51,133.82,242.84,135.74,143.91,581.25,244.98,461.94,97.54,392.81,577.93,55.3,144.95,140.74,295.1,111.77,129.19,28.31,19.95
11/16/2023,188.12,49.45,371.95,142.83,332.37,93.96,136.11,233.59,138.05,145.56,581.45,245.43,466.95,96.41,393.08,560.3,50.83,146.3,141.97,293.42,112.36,129.83,28.23,19.77
11/17/2023,188.1,49.27,365.7,145.18,333.21,95.73,134.5,234.3,136.3,146.87,584.38,246.41,465.91,98.76,396.25,558.92,50.6,144.61,141.68,294.22,113.04,129.84,28.65,20.49
11/20/2023,189.84,50.38,373.2,146.13,338.12,97.49,135.44,235.6,137.28,147.32,590.19,246.81,474.47,98.33,400.31,562.45,50.59,143.85,142.93,295.1,114.57,129.85,28.68,21.34
11/21/2023,189.04,49.92,368.88,143.9,335.14,96.08,136.15,241.2,137.97,147.02,585.26,249.04,474.95,98.29,404.81,565.84,50.77,143.22,144.08,292.37,113.75,130.25,28.35,19.8
11/22/2023,189.7,48.69,373.61,146.71,339.63,95.17,137.66,234.21,139.37,147.36,587.72,250.51,478,97.87,406.17,570.47,50.38,144.57,143.8,296.06,113.9,130,28.32,19.69
11/24/2023,188.38,47.75,373.19,146.74,336.38,95.85,135.88,235.45,137.58,147.56,593.65,251.09,479.56,98.39,408.32,572.68,50.83,144.91,145.4,297.5,113.91,130.19,28.41,19.2
11/27/2023,188.2,48.22,374.36,147.73,332.87,93.04,135.6,236.08,137.41,147.23,584.2,250.93,479.17,97.82,404.83,576.11,51.06,144.78,144.24,297.71,114.13,130.59,28.25,19.08
11/28/2023,188.8,47.8,378.4,147.03,337.14,92.67,136.38,246.72,137.97,147.56,584.27,249.74,479,97.76,404.87,575.24,51.67,145.78,144.57,300.03,113.9,129.64,28.22,19.71
11/29/2023,187.78,48.11,374.6,146.32,330.39,92.12,134.19,244.14,135.76,148.31,584.53,251.02,477.19,96.3,405.67,569.29,50.84,144.67,145.03,299.81,113.87,130.03,28.97,19.84
11/30/2023,188.36,46.75,374.66,146.09,325.37,90.64,131.74,240.08,133.3,150.01,583.72,253.44,473.97,96.67,409.64,574.02,50.71,146.96,147.46,302.19,113.87,133.68,29.37,20.05
12/1/2023,189.63,46.74,370.31,147.03,323.05,91.06,131.07,238.83,132.7,150.74,576.8,253.21,465.74,96.91,410.16,577.41,50.27,146.13,151.01,308.1,114.8,134.64,29.83,20.27
12/4/2023,187.84,45.49,365,144.84,318.27,90.47,128.5,235.58,130.02,151.84,578.42,251.23,453.9,96.38,404.1,580.16,50.26,145.56,151.48,312.34,113.45,135.34,29.69,18.4
12/5/2023,191.8,46.55,368.34,146.88,316.55,89.41,130.21,238.72,131.77,151.82,580.86,251.39,455.15,94.51,404.55,586.23,50.73,140.49,151.17,311.84,112.23,135.73,29.46,18.3
12/6/2023,190.71,45.48,364.66,144.52,315.72,88.48,129.24,239.37,130.82,150.23,581.95,251.08,446.73,93.26,406.22,588.24,50.17,140.38,149.33,314.35,109.78,137.43,29.41,17.13
12/7/2023,192.64,46.58,366.79,146.88,324.81,90.31,136.11,242.64,137.8,150.69,580.98,252.59,452,92.61,408.97,591.65,49.84,140.24,148.16,314.41,110.6,138.92,29.54,17.22
12/8/2023,194.07,47.48,370.03,147.42,330.93,92.46,134.19,243.84,136,152.35,590.64,252.51,453.76,93.67,407.99,591.49,49.32,138.95,147.23,314.7,111.32,140.15,29.83,17.77
12/11/2023,191.56,46.61,367.13,145.89,323.51,100.78,132.5,239.74,134.07,152.91,576.8,253.28,459.89,93.74,411.5,604.15,49.45,139.59,147.84,319.38,112.81,141.99,29.72,17.77
12/12/2023,193.08,47.64,370.18,147.48,332.4,105,131.73,237.01,133.02,154.27,577.51,256.28,463,92.26,416.49,609.61,49.49,139.7,147.85,321.19,98.78,143.87,29.61,17.5
12/13/2023,196.3,48.07,370.17,148.84,332.91,106.7,131.78,239.29,133.35,154.79,590.1,259.07,479.98,93.08,420.38,621.72,50.36,142.23,148.54,331.02,100.92,144.87,30.87,17.87
12/14/2023,196.45,48.33,361.82,147.42,331.35,108.34,131.15,251.05,132.58,157.61,566.56,255.46,469.83,95.58,414.32,610.85,49.75,138.48,149.57,339.13,98.29,145.41,32.7,18.21
12/15/2023,195.91,48.87,366.57,149.97,333.09,110.62,131.81,253.5,133.22,158.8,564.95,254.77,472.06,94.94,414.33,638.01,49.94,137.81,147.94,341.24,101.24,144.62,32.37,18.2
12/18/2023,194.25,50.05,368.47,154.07,342.74,112.31,134.99,252.08,136.55,159.76,572.58,255.11,486.12,95.65,420.13,659.72,50.67,139.92,148.2,338.16,102.89,144.04,32.21,17.84
12/19/2023,195.29,49.58,369.07,153.79,348.45,112.1,135.84,257.22,137.46,161.89,572.63,256.71,495.02,96.91,421.16,656.33,50.85,139.92,149.18,339.38,104.11,144.21,32.28,17.95
12/20/2023,193.19,48.09,366.46,152.12,347.37,109.23,137.52,247.14,139.01,160.07,563.14,253.86,489.27,95.29,415.2,640.12,50.25,137.76,146.13,336.09,102.06,142.42,31.77,17.25
12/21/2023,193.05,48.97,369.35,153.84,352.16,110.89,139.58,254.5,141.14,160.98,564.91,256.26,491.61,95.72,419.15,644.15,50.61,138.09,147.63,336.39,103.73,143.26,31.98,17.59
12/22/2023,191.97,48.81,370.38,153.42,351.46,110.37,140.65,252.54,142.05,160.88,563.32,255.17,486.76,95.89,419.81,650.38,51.21,139.07,148.22,336.02,104.06,145.47,32.21,17.41
12/26/2023,191.43,49.26,370.45,153.41,352.89,111.34,140.68,256.61,142.15,161.84,563.6,255.89,491.19,96.11,419.38,653.31,51.14,139.7,148.87,336.72,104.05,145.17,32.62,17.68
12/27/2023,191.53,49.4,369.87,153.34,355.88,110.78,139.53,261.44,140.78,162.81,574.3,255.66,491.79,95.66,420.06,660.42,51.62,139.82,149.07,335.96,103.81,145.41,32.6,17.47
12/28/2023,191.95,49.5,371.07,153.38,356.36,110.41,139.39,253.18,140.62,163.67,573.65,257.11,490.51,94.27,422,656.76,51.52,139.5,149.29,334.84,104.11,145.29,32.64,17.56
12/29/2023,190.91,49.5,371.82,151.94,352.03,109.81,138.86,248.48,140.27,163.48,575.7,257.06,486.88,94.07,422.19,653.76,51.54,140.28,149.44,334.06,103.31,145.5,32.44,17.17
1/2/2024,184.08,48.15,366.71,149.93,344.4,106.77,137.35,248.42,138.91,165.38,584.86,255.6,468.5,96.31,417.62,644.42,52.08,142.38,152.52,332.64,101.97,150.05,32.66,16.58
1/3/2024,182.7,47.55,366.44,148.47,342.59,104.13,138.09,238.45,139.71,164.66,610.05,254.72,470.26,97.12,414.53,638.52,52.08,141.52,153.48,326.06,100.4,150.65,32.3,16.09
1/4/2024,180.38,47.98,363.81,144.57,345.23,103.19,135.58,237.93,137.4,165.75,606.89,256.33,474.67,96.28,415.52,642.15,51.58,142.3,153.15,326.38,100.53,151.59,32.56,16.25
1/5/2024,179.66,49.08,363.62,145.24,350.03,103.22,134.92,237.49,136.75,166.59,610.89,256.41,474.06,96.57,415.17,649.73,51.23,141.12,153.63,330.58,100.66,152.23,33.17,15.98
1/8/2024,184,52.23,370.48,149.1,356.7,105.74,138.01,240.45,139.88,166.34,618.27,259.22,485.03,94.96,418.37,655.36,51.74,142.33,154.01,335.39,102.55,151.56,32.91,16.67
1/9/2024,183.59,53.12,371.57,151.37,355.48,106.48,140.11,234.96,141.9,165.03,617.73,260,482.09,93.78,418.98,660.8,52.08,142.92,154.1,333.71,101.55,152.39,32.4,16.39
1/10/2024,184.63,54.33,378.47,153.73,368.45,106.3,141.43,233.94,143.13,165.38,622.38,261.22,478.33,92.86,424.6,666.32,52.73,143.53,154.33,343.94,102.22,154.81,32.37,16.79
1/11/2024,184.03,54.8,380.31,155.18,367.65,108.2,141.23,227.22,143,164.68,627.84,260.69,492.23,92.84,423.06,667.14,52.67,144.08,153.65,343.68,103.06,153.77,31.94,16.68
1/12/2024,184.36,54.69,384.11,154.62,372.45,108.96,141.8,218.89,143.57,163.47,634.95,260.83,492.16,94.05,425.42,676.7,52.74,144.16,154.83,342.89,104.86,153.93,31.6,16.76
1/16/2024,182.09,56.36,385.89,153.16,365.46,109.68,141.64,219.91,143.41,162.45,626.71,261.89,481.24,91.92,424.68,674.97,52.91,143.39,153.05,345.51,104.83,153.06,30.94,16.53
1/17/2024,181.15,56.03,385.1,151.71,366.36,108.57,140.63,215.55,142.22,161.58,621.12,263.26,480.33,91.25,423.76,677.64,52.66,143.53,152.96,342.88,104.69,153.59,30.64,16.39
1/18/2024,187.05,57.08,389.45,153.5,374.08,112.52,142.62,211.88,144.31,161.9,615.63,264.75,485.31,91.08,427.03,680.73,53.37,142.7,153.7,345,106.93,154.78,30.57,16.4
1/19/2024,189.95,59.46,394.2,155.34,381.36,119.14,145.51,212.19,147.28,164.69,620.79,267.48,482.95,91.22,433.04,688.32,53.09,142.15,154.15,349.34,107.88,156.17,31.04,16.78
1/22/2024,192.26,59.63,392.06,154.78,379.7,120.06,145.12,208.8,147.02,164.5,623.06,267.77,485.71,91.1,435.98,685.88,53.09,142.43,154.91,343.83,108.3,156.76,31.36,17.6
1/23/2024,193.54,59.85,394.42,156.02,383.1,120.63,146.16,209.14,147.99,163.41,621.88,267.83,492.19,92.13,435,681.01,53.23,148.33,152.37,338.13,110.01,158.76,31.57,17.33
1/24/2024,192.87,61.33,398.04,156.87,388.57,123.34,147.81,207.83,149.65,164.87,625.85,268.22,544.87,93.72,434.94,679.94,52.47,146.54,151.56,334.75,112.44,155.65,31.77,16.75
1/25/2024,192.54,61.59,400.33,157.75,391.03,120.99,150.96,182.63,152.92,167.23,619.84,269.17,562,96.1,433.06,673.39,53.24,149.91,152.13,338.32,113.12,156.52,32.17,16.46
1/26/2024,190.8,61,399.4,159.12,391.99,118.52,151.28,183.25,153.07,166.6,631.33,264.56,570.42,96.92,434.77,680.31,53.71,150.41,152.07,342.49,112.77,155.82,32.21,16.35
1/29/2024,190.12,62.44,405.12,161.26,398.83,119.79,152.59,190.93,154.12,167.03,637.01,270.2,575.79,97.04,436.81,687.37,53.96,150.43,151.94,342.88,111.89,155.36,32.38,17.09
1/30/2024,186.46,62.75,404,159,397.88,118.85,150.56,191.59,152.34,170.45,636.99,273.65,562.85,98.66,441.38,694.04,54.14,151.71,151.38,344.23,112.3,156.32,33.52,16.74
1/31/2024,182.85,61.5,393.12,155.2,388.01,116.07,139.26,187.29,141.14,168.61,637.61,269.81,564.11,96.74,445.38,688.23,54.03,151.37,151.5,340.23,109.88,155.82,32.76,16.09
2/1/2024,185.29,63,399.25,159.28,392.63,118.04,140.32,188.86,142.04,168,652.25,273.55,567.51,96.34,456.97,698.77,55.03,153.34,150.99,347.09,113.64,158.85,32.32,16.33
2/2/2024,184.29,66.13,406.6,171.81,472.4,120.43,141.53,187.91,142.87,168.97,659.38,273.68,564.64,95.95,456.63,703.72,55.44,152.29,149.32,344.35,113.9,159.87,32.24,17.02
2/5/2024,186.1,69.3,401.1,170.31,456.9,122.28,142.82,181.06,144.25,168.74,697.45,272.1,562.06,95.55,452.85,705.39,55.14,152.4,148.55,342.34,114.49,162.33,31.78,16.72
2/6/2024,187.71,68.19,400.94,169.15,452.24,120.27,143.24,185.1,144.73,169.32,696.29,273.26,555.88,96.21,456.56,705.02,55.52,153.13,150.7,343.41,113.42,164.25,31.83,21.87
2/7/2024,187.82,70.07,409.4,170.53,467.03,123.66,144.67,187.58,146,169.64,716.39,275.86,559.3,96.18,457.95,713.94,55.38,153.28,150.62,349.61,115.36,165.88,31.97,23.6
2/8/2024,186.74,69.61,409.46,169.84,467.44,125.4,145.04,189.56,146.53,169.03,726.56,272.8,558.53,97.83,454.33,718.29,55.37,152.82,149.12,350.61,114.78,165.67,31.91,24.51
2/9/2024,187.5,72.1,415.83,174.45,465.56,126.25,148.11,193.57,149.52,169.24,730.99,273.45,561.32,95.76,453.96,717.53,55.34,151.64,149.46,350.06,114.74,165,31.86,24.38
2/12/2024,185.82,72.22,410.6,172.34,466.34,124.44,146.65,188.13,148.04,169.99,728.12,272.1,557.85,97.08,454.78,716.55,55.68,151.34,150.5,352.27,113.95,164.04,32.39,25.05
2/13/2024,183.72,72.1,401.76,168.64,457.61,123.13,144.27,184.02,145.69,168.51,733.76,272.83,554.52,96.24,456.52,708.46,55.3,150.54,149.18,344.7,111.83,164.25,31.55,24.01
2/14/2024,182.84,73.87,405.64,170.98,470.7,124.16,145.07,188.71,146.45,170.22,749.24,274.56,579.33,95.77,461.21,716.32,55.12,149.92,148.49,345.31,112.4,165.32,31.92,25.19
2/15/2024,182.55,72.63,402.74,169.8,481.39,124.45,141.92,200.45,143.27,173.94,749.7,277.95,593.46,98.51,467.24,718.63,55.35,151.25,150.57,348.06,110.94,167.38,32.82,25.41
2/16/2024,181.01,72.58,400.26,169.51,470.74,122.52,139.68,199.95,141.1,173.12,773.72,275.55,583.95,98.51,464.12,718.12,55.7,151.73,150.39,349.29,109.49,168.23,32.84,24.44
2/20/2024,180.27,69.42,399.01,167.08,469.18,120.66,140.28,193.76,141.54,173.8,747.6,272.18,575.13,97.58,447.88,719.8,57.5,152.69,151.65,349.5,106.68,166.58,32.72,23.4
2/21/2024,181.02,67.44,398.4,168.59,465.97,120.75,141.7,194.77,143.17,174.93,737.96,273.77,573.35,99.57,455.12,717.15,56.79,154.51,152.44,351,106.4,166,32.47,22.74
2/22/2024,183.06,78.5,407.78,174.58,483.99,128.36,143.23,197.41,144.64,177.03,761.44,280.69,588.47,99.49,467.52,728.44,57.35,154.67,154.14,357.95,109.2,167.53,32.38,23.59
2/23/2024,181.22,78.78,406.48,174.99,481.9,127.52,143.1,191.97,144.61,177.92,761.34,280.54,583.56,98.62,469.36,731.94,57.4,155.12,155.48,358.55,110.12,168.8,32.68,22.97
2/26/2024,179.87,79.06,403.71,174.73,479.62,128.77,136.75,199.4,138.1,177.31,763.69,281.08,587.65,99,470.45,739.3,58.46,154.34,154.47,358.2,109.16,169.48,32.38,23.56
2/27/2024,181.33,78.67,403.65,173.54,484.91,127.5,138.05,199.73,139.45,177.4,756.84,280.11,601.67,98.8,470.68,738.67,58.45,153.45,154.65,362.02,109.56,169.65,33.03,24.53
2/28/2024,180.13,77.63,403.89,173.16,481.89,126.84,135.57,202.04,136.79,178.3,749.56,282.55,596.48,99.07,474.75,741.89,58.48,154.18,155.2,364,109.86,168.71,33.05,24.42
2/29/2024,179.46,79.08,409.75,176.76,487.97,127.93,137.63,201.88,139.13,179.92,745.65,279.59,602.92,99.26,470.69,737.86,57.49,153.11,155.03,366.89,109.86,166.87,33.49,25.08
3/1/2024,178.38,82.24,411.6,178.22,500.09,137.64,136.32,202.64,137.44,179.18,773.78,280.1,619.34,100.51,472.55,743.36,57.63,153.02,155.75,370.59,111.92,169.58,33.33,24.93
3/4/2024,173.85,85.2,411.02,177.58,496,137.94,132.56,188.14,133.57,180.52,783.83,277.5,615.83,99.11,464.48,753.02,58.16,153.7,153.56,366.66,112.2,167.81,34.1,24.04
3/5/2024,168.91,85.93,398.87,174.12,488.06,132.09,131.88,180.74,133.16,182.33,769.3,276.37,598.5,100.32,463.52,753.79,58.89,153.47,153.68,364.81,109.13,169.81,34.33,23.81
3/6/2024,167.91,88.66,398.31,173.51,493.91,132.8,130.62,176.54,131.94,183.28,771.46,277.4,597.69,101.4,467.56,766.97,59.41,153.71,153.07,366.01,110.44,171.61,34.36,26.16
3/7/2024,167.8,92.63,405.3,176.82,509.94,138.4,133.58,178.65,134.61,181.67,771.84,275.26,608.51,101.97,463.54,779.22,59.2,154.73,152.62,365.14,112.67,171.15,34.57,26.46
3/8/2024,169.51,87.49,402.4,175.35,503.72,128.73,134.6,175.34,135.65,182.01,754.02,277.02,604.82,102.93,465.24,719.67,58.97,154.47,153.25,362.04,110.59,169.52,34.54,26.04
3/11/2024,171.52,85.74,400.72,171.96,481.46,127.2,136.85,177.77,138.29,182.08,726.54,277.53,600.93,103.53,465.14,708.29,59.5,155.62,154.89,360.27,112.27,170.26,34.82,25.35
3/12/2024,171.99,91.88,411.38,175.39,497.55,127.08,137.67,177.54,138.97,183.58,746.9,280.86,611.08,102.87,468.82,730.9,60.23,155.99,156.34,363.2,125.46,171.48,34.89,24.7
3/13/2024,169.91,90.85,411.2,176.56,493.39,123.74,138.96,169.48,140.11,185.07,749.76,282.06,609.45,104.02,471.54,728.24,60.1,156.34,154.77,367.51,123.47,170.48,35,25
3/14/2024,171.77,87.91,421.22,178.75,489.67,124.17,142.25,162.5,143.67,181.77,752.62,283.32,613.01,105.86,475.37,726.01,60.05,155.57,152.95,363.9,123.48,171.75,34.63,24.43
3/15/2024,171.39,87.8,412.51,174.42,481.97,121.53,140.34,163.57,141.51,184.02,746.13,279.99,605.88,105.67,471.75,719.74,59.72,155.46,151.96,361.93,123.49,168.6,34.35,23.49
3/18/2024,172.48,88.42,413.4,174.48,494.79,121.7,146.8,173.8,147.79,186.3,754.53,281.97,618.39,106.65,474.79,725.61,59.89,155.29,150.6,360.65,125.71,169.18,34.94,24
3/19/2024,174.82,89.36,417.45,175.9,494.06,121.78,146.15,171.32,147.23,187.4,764.54,284.25,620.74,107.4,479.85,726.23,59.9,155.89,150.07,367.92,127.08,170.29,34.96,23.8
3/20/2024,177.4,90.34,421.23,178.15,503.3,126.05,147.85,175.66,148.98,189.85,764.62,286.16,627.69,107.3,483.86,734.71,60.28,156.05,149.64,372.77,127.13,167.07,35.65,24.57
3/21/2024,170.15,91.4,425.34,178.15,505.53,133.17,146.72,172.82,148.05,192.49,762.05,287.24,622.71,107.78,484.45,736.54,60.48,155.92,149.63,383.23,126.91,168.24,36.39,24.49
3/22/2024,171.05,94.25,424.71,178.87,507.34,133.71,149.87,170.83,151.06,190.13,762.39,280.2,628.01,107.78,477.54,728.84,59.9,155.73,149.13,378.46,125.7,169.14,35.95,24.18
3/25/2024,169.63,94.96,418.89,179.71,500.81,133.52,149.18,172.63,150.45,188.39,764.9,278.18,627.46,108.88,471.96,725.03,59.61,154.31,149.12,371.89,124.02,169.22,35.76,24.51
3/26/2024,168.5,92.52,417.69,178.3,493.71,131.54,149.77,177.67,150.99,189.27,766.64,277.57,629.24,108.06,472.72,725.05,59.55,154.66,149.65,368.42,124.41,169.84,35.98,24.89
3/27/2024,172.07,90.21,417.47,179.83,491.69,130.27,149.97,179.83,151.23,192.94,769.88,276.01,613.53,109.19,473.86,726.14,59.76,156.64,151.75,374.2,123.23,170.94,36.68,24.51
3/28/2024,170.26,90.32,416.77,180.38,483.44,130.93,150.03,175.79,151.55,193.69,769.67,276.07,607.33,110.39,477.44,726.69,59.22,156.3,151.97,371.98,123.56,172.6,36.79,23.01
4/1/2024,168.82,90.33,420.58,180.97,489.19,133.39,154.56,175.22,155.77,192.38,752.44,275.28,614.31,111.1,474.3,715.39,59.05,154.69,151.58,356.88,123.43,171.33,36.4,22.86
